CodeSection,count,coverage_pct,norm_section,category_auto
53.1-205(5),1,99.92963799241056,53.1-205,corrections_related
54.5,1,99.92974776153316,54.5,
18.2-456(1)(5),1,99.92985753065577,18.2-456,obstruction_justice
2026-04-10 00:00:00,1,99.92996729977838,2026-04-10 00:00:00,
54-7,1,99.93007706890099,54-7,
3-30/3.2-6524,1,99.93018683802359,3-30,
3-51/3.2-6521,1,99.93029660714619,3-51,
3-46/3.2-6538,1,99.93040637626879,3-46,
3.2-6530,1,99.9305161453914,3.2-6530,animal_cruelty
38-161,1,99.930625914514,38-161,
3-46,1,99.93073568363661,3-46,
3-51,1,99.93084545275921,3-51,
3-34,1,99.93095522188182,3-34,
4VAC15-40-280,1,99.93106499100442,4VAC15-40-280,
14-5.1,1,99.93117476012702,14-5.1,
18.2-248.1/54.1-3466,1,99.93128452924962,18.2-248.1,drug
46.2-1110,1,99.93139429837224,46.2-1110,traffic
49CFR393.100,1,99.93150406749484,49CFR393.100,
16-8,1,99.93161383661744,16-8,
10-140,1,99.93172360574005,10-140,
46.2-1083,1,99.93183337486265,46.2-1083,traffic
19.2-267,1,99.93194314398525,19.2-267,procedural_other
46.2-464,1,99.93205291310787,46.2-464,traffic
50-61,1,99.93216268223047,50-61,
53.1-204,1,99.93227245135307,53.1-204,corrections_related
46.2-2129,1,99.93238222047567,46.2-2129,traffic
46.2-878.2:1,1,99.93249198959828,46.2-878.2:1,traffic
10-22.1,1,99.93260175872088,10-22.1,
18.2-67.4(A.I),1,99.93271152784348,18.2-67.4,sexual_offense
18.2-456(A) (1),1,99.9328212969661,18.2-456,obstruction_justice
18.2-371(II),1,99.9329310660887,18.2-371,juvenile_family
19.2-340,1,99.9330408352113,19.2-340,procedural_other
74-191,1,99.9331506043339,74-191,
3.2-6503.01,1,99.9332603734565,3.2-6503.01,animal_cruelty
10-45(A-6),1,99.93337014257911,10-45,
19.2-271.1,1,99.93347991170172,19.2-271.1,procedural_other
13.31,1,99.93358968082433,13.31,
27-15.1,1,99.93369944994693,27-15.1,
18.2-371.2(B),1,99.93380921906953,18.2-371.2,
86-291,1,99.93391898819213,86-291,
27-68,1,99.93402875731474,27-68,
218.2-57,1,99.93413852643735,218.2-57,
27-72,1,99.93424829555995,27-72,
46.2-885,1,99.93435806468256,46.2-885,traffic
18.2-473.1,1,99.93446783380516,18.2-473.1,obstruction_justice
18.2-419,1,99.93457760292776,18.2-419,
46.2-930,1,99.93468737205036,46.2-930,traffic
92-146.2-665,1,99.93479714117296,92-146.2-665,
92-146.2-606,1,99.93490691029558,92-146.2-606,
92-146.2-1043,1,99.93501667941818,92-146.2-1043,
92-146.2-1003,1,99.93512644854079,92-146.2-1003,
92-146.2-715,1,99.93523621766339,92-146.2-715,
92-146.2-646,1,99.93534598678599,92-146.2-646,
F.46.2-876,1,99.93545575590859,46.2-876,traffic
3-40,1,99.93556552503121,3-40,
"18.2-67.4 (A,I)",1,99.93567529415381,18.2-67.4,sexual_offense
18.2-371.1 (B),1,99.93578506327641,18.2-371.1,
43.9,1,99.93589483239901,43.9,
18.2-67.1(A)(2),1,99.93600460152162,18.2-67.1,sexual_offense
18.2-37(A),1,99.93611437064422,18.2-37,violent
28.27,1,99.93622413976682,28.27,
18.2-374.1(,1,99.93633390888944,18.2-374.1(,public_order
18.2-361(B),1,99.93644367801204,18.2-361,juvenile_family
6-78,1,99.93655344713464,6-78,
"18.2-67.3(A,4A)",1,99.93666321625724,18.2-67.3,sexual_offense
130.02,1,99.93677298537985,130.02,
18.2-45(6),1,99.93688275450245,18.2-45,violent
"18.2-61 (A,1)",1,99.93699252362507,18.2-61,sexual_offense
46.2-301 9B),1,99.93710229274767,46.2-301 9B),traffic
20-66,1,99.93721206187027,20-66,
20.66,1,99.93732183099287,20.66,
4VAC20-380-60,1,99.93743160011547,4VAC20-380-60,
10-82,1,99.93754136923808,10-82,
33-.2-802,1,99.93765113836069,33-.2-802,
14-48,1,99.9377609074833,14-48,
2026-06-11 00:00:00,1,99.9378706766059,2026-06-11 00:00:00,
18.2-370.3,1,99.9379804457285,18.2-370.3,juvenile_family
10-79,1,99.9380902148511,10-79,
90.13,1,99.9381999839737,90.13,
440.04,1,99.9383097530963,440.04,
46.2-2059,1,99.93841952221892,46.2-2059,traffic
53.1-203(9),1,99.93852929134152,53.1-203,corrections_related
54.1-2409.1(I),1,99.93863906046413,54.1-2409.1,drug
46.2-337,1,99.93874882958673,46.2-337,traffic
218-4,1,99.93885859870933,218-4,
219.2-306,1,99.93896836783193,219.2-306,
18.20248C,1,99.93907813695455,18.20248C,
18.2-265.5,1,99.93918790607715,18.2-265.5,drug
A.18.2-47,1,99.93929767519975,18.2-47,violent
18.2-266.,1,99.93940744432236,18.2-266.,dui_traffic_criminal
46.2-456,1,99.93951721344496,46.2-456,traffic
46.2-803,1,99.93962698256756,46.2-803,traffic
10-3-0825,1,99.93973675169018,10-3-0825,
4.1-1120,1,99.93984652081278,4.1-1120,
2002-11-13 00:00:00,1,99.93995628993538,2002-11-13 00:00:00,
18.2-248 (A),1,99.94006605905798,18.2-248,drug
46.2-925,1,99.94017582818059,46.2-925,traffic
25-218 (10),1,99.94028559730319,25-218,
3-55,1,99.94039536642579,3-55,
28-27(18.2-137),1,99.9405051355484,28-27,
4VAC5-30-300,1,99.94061490467101,4VAC5-30-300,
18.2-178/95,1,99.94072467379361,18.2-178,fraud_financial
6-25(A),1,99.94083444291621,6-25,
7.3.2-B,1,99.94094421203881,7.3.2-B,
46.2-658,1,99.94105398116142,46.2-658,traffic
46.7-1092,1,99.94116375028403,46.7-1092,
46.2-613 (2),1,99.94127351940664,46.2-613,traffic
26-8,1,99.94138328852924,26-8,
19.2-270.1:1,1,99.94149305765184,19.2-270.1:1,procedural_other
46.2-1022,1,99.94160282677444,46.2-1022,traffic
33-98,1,99.94171259589704,33-98,
25-281,1,99.94182236501966,25-281,
302.7,1,99.94193213414226,302.7,
304.3,1,99.94204190326487,304.3,
302.3,1,99.94215167238747,302.3,
304.7,1,99.94226144151007,304.7,
301.3,1,99.94237121063267,301.3,
304.1,1,99.94248097975527,304.1,
304.5,1,99.94259074887789,304.5,
304.12,1,99.94270051800049,304.12,
15.2-980,1,99.9428102871231,15.2-980,
18.2-283,1,99.9429200562457,18.2-283,weapons
18.2-514(C),1,99.9430298253683,18.2-514,
20-4,1,99.9431395944909,20-4,
18-47,1,99.94324936361352,18-47,
A.40.1-103,1,99.94335913273612,40.1-103,child_abuse
4-61(3.2-6524),1,99.94346890185872,4-61,
4-96 (3.2-6521),1,99.94357867098132,4-96,
18.2-308.02,1,99.94368844010393,18.2-308.02,weapons
4.9 (F),1,99.94379820922653,4.9,
22-576,1,99.94390797834915,22-576,
F.46.2-881,1,99.94401774747175,46.2-881,traffic
44-136,1,99.94412751659435,44-136,
13-343,1,99.94423728571695,13-343,
50-73(18.2-280),1,99.94434705483955,50-73,
16.5,1,99.94445682396216,16.5,
18.2-61/18.2-26,1,99.94456659308476,18.2-61,sexual_offense
46.2-1025,1,99.94467636220737,46.2-1025,traffic
49CFR396.9,1,99.94478613132998,49CFR396.9,
19-334.1,1,99.94489590045258,19-334.1,
18.2-374.1(B),1,99.94500566957518,18.2-374.1,public_order
99,1,99.94511543869778,99,
58.1-2273(1),1,99.94522520782039,58.1-2273,
8.01-274.1,1,99.945334976943,8.01-274.1,
"2007-5, 5.1",1,99.9454447460656,"2007-5, 5.1",
4VAC15-360-10,1,99.9455545151882,4VAC15-360-10,
46.2-804(1),1,99.94566428431081,46.2-804,traffic
4-35 (YORK CO.),1,99.94577405343341,4-35,
18.2-95 (II),1,99.94588382255601,18.2-95,property
18.2-374.3 (D),1,99.94599359167863,18.2-374.3,public_order
18.2-51 (A),1,99.94610336080123,18.2-51,violent
18.2-282 (A),1,99.94621312992383,18.2-282,weapons
"18.2-60 (A,1)",1,99.94632289904644,18.2-60,
18.2-61(A)(I),1,99.94643266816904,18.2-61,sexual_offense
18.2-374.1:1A,1,99.94654243729164,18.2-374.1:1A,public_order
972760T,1,99.94665220641424,972760T,
"18.2-67.3-(A,1)",1,99.94676197553686,18.2-67.3-,sexual_offense
19.2-187.2,1,99.94687174465946,19.2-187.2,procedural_other
18-2-456,1,99.94698151378206,18-2-456,
46.2-347,1,99.94709128290467,46.2-347,traffic
13-1-37(A)(11),1,99.94720105202727,13-1-37,
2-3-5,1,99.94731082114987,2-3-5,
13-1-37(C-1),1,99.94742059027249,13-1-37,
4VAC15-270-10,1,99.94753035939509,4VAC15-270-10,
19.2305,1,99.94764012851769,19.2305,procedural_other
30-1,1,99.94774989764029,30-1,
9.2-12,1,99.9478596667629,9.2-12,
2-6,1,99.9479694358855,2-6,
5.3(3),1,99.94807920500811,5.3,
18.2-175,1,99.94818897413072,18.2-175,fraud_financial
I.18.2-266,1,99.94829874325332,18.2-266,dui_traffic_criminal
19-.2-305,1,99.94840851237592,19-.2-305,
24-91,1,99.94851828149852,24-91,
4-55,1,99.94862805062112,4-55,
18.2-248.1(A)2,1,99.94873781974373,18.2-248.1(A)2,drug
24-76,1,99.94884758886634,24-76,
110.5,1,99.94895735798895,110.5,
108.1,1,99.94906712711155,108.1,
109.5,1,99.94917689623415,109.5,
16-7-32,1,99.94928666535675,16-7-32,
18.2-472.1 (B),1,99.94939643447935,18.2-472.1,obstruction_justice
46.2-334.01B,1,99.94950620360197,46.2-334.01B,traffic
8.2,1,99.94961597272457,8.2,
2017-03,1,99.94972574184717,2017-03,
16-183(B),1,99.94983551096978,16-183,
18.2-465.2,1,99.94994528009238,18.2-465.2,obstruction_justice
18.2-327,1,99.95005504921498,18.2-327,
2021-04-07-4,1,99.95016481833758,2021-04-07-4,
TC 26,1,99.9502745874602,TC 26,
2021-04 VII 7-4,1,99.9503843565828,2021-04 VII 7-4,
2021-04-10-1,1,99.9504941257054,2021-04-10-1,
18.2-57(B),1,99.950603894828,18.2-57,violent
18.2-193 (1)(C),1,99.95071366395061,18.2-193,fraud_financial
11-32,1,99.95082343307321,11-32,
18.2-61(II),1,99.95093320219583,18.2-61,sexual_offense
46.2-391D(I),1,99.95104297131843,46.2-391D,traffic
18.2-61A (III),1,99.95115274044103,18.2-61A,sexual_offense
50-35,1,99.95126250956363,50-35,
"18.2-248.1(A,3)",1,99.95137227868624,18.2-248.1,drug
54.1-3452,1,99.95148204780884,54.1-3452,drug
18.1-309,1,99.95159181693145,18.1-309,
18.2-60(A)(3),1,99.95170158605406,18.2-60,
C.46.2-341.24,1,99.95181135517666,46.2-341.24,traffic
18.2-67.3.A.1,1,99.95192112429926,18.2-67.3.A.1,sexual_offense
4-11,1,99.95203089342186,4-11,
16.1-278.14,1,99.95214066254447,16.1-278.14,juvenile_family
46.2-391D(1),1,99.95225043166707,46.2-391D,traffic
18.2-263.3,1,99.95236020078968,18.2-263.3,drug
5-8,1,99.95246996991229,5-8,
C46.2-894,1,99.95257973903489,C46.2-894,
19.2-127,1,99.95268950815749,19.2-127,procedural_other
46.2-391D(2),1,99.95279927728009,46.2-391D,traffic
18.2-374.2,1,99.9529090464027,18.2-374.2,public_order
9-102,1,99.95301881552531,9-102,
18.2-60(A)(3)II,1,99.95312858464791,18.2-60(A)(3)II,
18.2=51.1,1,99.95323835377052,18.2=51.1,
18.2-374.3 (C),1,99.95334812289312,18.2-374.3,public_order
46.2-888(C ),1,99.95345789201572,46.2-888,traffic
19/2-472.1(B),1,99.95356766113832,19,
18.2-31(4),1,99.95367743026094,18.2-31,violent
3.2-6510(A),1,99.95378719938354,3.2-6510,animal_cruelty
19.2-305.1(F)(2,1,99.95389696850614,19.2-305.1(F)(2,procedural_other
6-2.1,1,99.95400673762875,6-2.1,
27-7,1,99.95411650675135,27-7,
26-3.1,1,99.95422627587395,26-3.1,
54-31(A),1,99.95433604499655,54-31,
74-55,1,99.95444581411917,74-55,
26-51,1,99.95455558324177,26-51,
5-39,1,99.95466535236437,5-39,
99VCC999.120,1,99.95477512148697,99VCC999.120,
46.2-1529,1,99.95488489060958,46.2-1529,traffic
A.46.2-348,1,99.95499465973218,46.2-348,traffic
18.2-250 (A),1,99.9551044288548,18.2-250,drug
171-43,1,99.9552141979774,171-43,
29-18,1,99.9553239671,29-18,
46.2-914,1,99.9554337362226,46.2-914,traffic
29-16.1,1,99.9555435053452,29-16.1,
27-73 (D),1,99.9556532744678,27-73,
B. 46.2-863,1,99.95576304359042,46.2-863,traffic
19-3,1,99.95587281271303,19-3,
25-257,1,99.95598258183563,25-257,
10-43(A),1,99.95609235095823,10-43,
28.2-523,1,99.95620212008083,28.2-523,
6-58 (3.2-6570),1,99.95631188920343,6-58,
28-30(18.2-119),1,99.95642165832604,28-30,
29-46A,1,99.95653142744865,29-46A,
18.2-461(III),1,99.95664119657125,18.2-461,obstruction_justice
46.2-873(P),1,99.95675096569386,46.2-873,traffic
28-30 (18.2-119,1,99.95686073481646,28-30 (18.2-119,
24.1-335,1,99.95697050393906,24.1-335,
58.1-4138,1,99.95708027306166,58.1-4138,
18.2-514(A),1,99.95719004218428,18.2-514,
18.2-379,1,99.95729981130688,18.2-379,public_order
18.2-160.1(A),1,99.95740958042948,18.2-160.1,property
19.2-152 4:1,1,99.95751934955209,19.2-152 4:1,procedural_other
18.2-209,1,99.95762911867469,18.2-209,fraud_financial
A.18.2-96,1,99.95773888779729,18.2-96,property
18.2-248.7,1,99.95784865691991,18.2-248.7,drug
46.2-391D(2) II,1,99.95795842604251,46.2-391D(2) II,traffic
19.2-303,1,99.95806819516511,19.2-303,procedural_other
195-7,1,99.95817796428771,195-7,
46.2-1119,1,99.95828773341032,46.2-1119,traffic
18.2-3741:1,1,99.95839750253292,18.2-3741:1,
46.2-391D(2((I),1,99.95850727165552,46.2-391D,traffic
D46.2-894,1,99.95861704077814,D46.2-894,
11.1A-26,1,99.95872680990074,11.1A-26,
18.2-308.2(A0,1,99.95883657902334,18.2-308.2(A0,weapons
2026-05-19 00:00:00,1,99.95894634814594,2026-05-19 00:00:00,
18.2.61,1,99.95905611726855,18.2.61,
418.2-456(6),1,99.95916588639115,418.2-456,
46.2-203,1,99.95927565551376,46.2-203,traffic
18.2-248(J),1,99.95938542463637,18.2-248,drug
B.46.2-1156,1,99.95949519375897,46.2-1156,traffic
46.2-1086,1,99.95960496288157,46.2-1086,traffic
15.2-915.2,1,99.95971473200417,15.2-915.2,
119.2-306,1,99.95982450112677,119.2-306,
18.2-388  54-33,1,99.95993427024939,18.2-388  54-33,public_order
18.2-53`,1,99.960044039372,18.2-53`,violent
18.2-203(4),1,99.9601538084946,18.2-203,fraud_financial
18.2-248(E1),1,99.9602635776172,18.2-248,drug
21-146.2-613(1),1,99.9603733467398,21-146.2-613,
019.2-306,1,99.9604831158624,019.2-306,
21-1/46.2-704,1,99.960592884985,21-1,
18.2-26/18.2-59,1,99.96070265410762,18.2-26,
23-41(18.2-146),1,99.96081242323022,23-41,
21-1/18.2-119,1,99.96092219235283,21-1,
18.2-8,1,99.96103196147543,18.2-8,
18-23,1,99.96114173059803,18-23,
21-1/46.2-868,1,99.96125149972063,21-1,
5-77 (3.2-6570),1,99.96136126884325,5-77,
5-79 (3.2-6503),1,99.96147103796585,5-79,
18.2-26/18.2-90,1,99.96158080708845,18.2-26,
21-1/46.2-307,1,99.96169057621105,21-1,
22-11(18.2-387),1,99.96180034533366,22-11,
21-1/46.2-1110,1,99.96191011445626,21-1,
21-1/46.2-1105,1,99.96201988357888,21-1,
24-39,1,99.96212965270148,24-39,
16.2-253.2(C),1,99.96223942182408,16.2-253.2,
18.2-67.4(I),1,99.96234919094668,18.2-67.4,sexual_offense
19-38B,1,99.96245896006928,19-38B,
3300,1,99.96256872919189,3300,
46.2.833,1,99.96267849831449,46.2.833,traffic
ZONING SEC. 3-2,1,99.9627882674371,ZONING SEC. 3-2,
3.2-6574,1,99.96289803655971,3.2-6574,animal_cruelty
2017-03-01 00:00:00,1,99.96300780568231,2017-03-01 00:00:00,
23-51(D),1,99.96311757480491,23-51,
19.2-297.1,1,99.96322734392751,19.2-297.1,procedural_other
66-25,1,99.96333711305012,66-25,
49CFR393.9A,1,99.96344688217273,49CFR393.9A,
49CFR393.209,1,99.96355665129533,49CFR393.209,
49CFR390.21,1,99.96366642041794,49CFR390.21,
4VAC-15-430-30,1,99.96377618954054,4VAC-15-430-30,
4VAC-15-430-160,1,99.96388595866314,4VAC-15-430-160,
B.46.2-1052,1,99.96399572778574,46.2-1052,traffic
18.2-371.1:1(A),1,99.96410549690835,18.2-371.1:1,
13-401C.3,1,99.96421526603096,13-401C.3,
13-254/46.2-301,1,99.96432503515356,13-254,
18.2-67.5(C),1,99.96443480427617,18.2-67.5,sexual_offense
86-11,1,99.96454457339877,86-11,
18.2-111/104,1,99.96465434252137,18.2-111,property
46.2-857,1,99.96476411164397,46.2-857,traffic
14.5(6),1,99.96487388076659,14.5,
18.2-355(4),1,99.96498364988919,18.2-355,juvenile_family
18.2-67.3(1),1,99.9650934190118,18.2-67.3,sexual_offense
18.2-382,1,99.9652031881344,18.2-382,public_order
19.2-306.1,1,99.965312957257,19.2-306.1,probation_violation
Z.18.2-89,1,99.9654227263796,18.2-89,property
2026-04-08 00:00:00,1,99.96553249550222,2026-04-08 00:00:00,
18.2-456.5,1,99.96564226462482,18.2-456.5,obstruction_justice
18.2-186.3(A)(2,1,99.96575203374742,18.2-186.3(A)(2,fraud_financial
78-158,1,99.96586180287002,78-158,
16.2-253.3,1,99.96597157199263,16.2-253.3,
6.1-8,1,99.96608134111523,6.1-8,
18.2-22/32,1,99.96619111023783,18.2-22,
22-8,1,99.96630087936045,22-8,
18.2-232.1,1,99.96641064848305,18.2-232.1,
29-36,1,99.96652041760565,29-36,
18.2-108.01(B),1,99.96663018672825,18.2-108.01,property
18.2-108(B),1,99.96673995585085,18.2-108,property
29-41,1,99.96684972497346,29-41,
6.1-50,1,99.96695949409607,6.1-50,
16-1.1,1,99.96706926321868,16-1.1,
25-156,1,99.96717903234128,25-156,
21-85,1,99.96728880146388,21-85,
23.8,1,99.96739857058648,23.8,
29.1-554.1,1,99.96750833970908,29.1-554.1,
165-502.04,1,99.9676181088317,165-502.04,
18.2-374.3(C0,1,99.9677278779543,18.2-374.3(C0,public_order
18.2-889,1,99.9678376470769,18.2-889,
78-342,1,99.96794741619951,78-342,
9.2-62,1,99.96805718532211,9.2-62,
19.2-163,1,99.96816695444471,19.2-163,procedural_other
79-2,1,99.96827672356731,79-2,
21-2,1,99.96838649268993,21-2,
70.03,1,99.96849626181253,70.03,
4.1-316,1,99.96860603093513,4.1-316,
18.2-429(B),1,99.96871580005774,18.2-429,
4-56,1,99.96882556918034,4-56,
19.2.303.3,1,99.96893533830294,19.2.303.3,procedural_other
16.2-61,1,99.96904510742556,16.2-61,
31424,1,99.96915487654816,31424,
14-50,1,99.96926464567076,14-50,
4.1-1100(B),1,99.96937441479336,4.1-1100,
2026-02-07 00:00:00,1,99.96948418391597,2026-02-07 00:00:00,
46.2-1209,1,99.96959395303857,46.2-1209,traffic
49CFR393.1,1,99.96970372216119,49CFR393.1,
15-101,1,99.96981349128379,15-101,
61823,1,99.96992326040639,61823,
46.2-1039,1,99.97003302952899,46.2-1039,traffic
46.2-391D(3),1,99.9701427986516,46.2-391D,traffic
18.2-375,1,99.9702525677742,18.2-375,public_order
15-4,1,99.9703623368968,15-4,
4-61,1,99.97047210601941,4-61,
18.2-260,1,99.97058187514202,18.2-260,drug
6-63,1,99.97069164426462,6-63,
18.2-340.37,1,99.97080141338722,18.2-340.37,
4-39,1,99.97091118250982,4-39,
46.2-724,1,99.97102095163243,46.2-724,traffic
311.2.1,1,99.97113072075504,311.2.1,
311.2.2,1,99.97124048987764,311.2.2,
311.3,1,99.97135025900025,311.3,
S-79,1,99.97146002812285,S-79,
418.2-456,1,99.97156979724545,418.2-456,
46.2-916.1,1,99.97167956636805,46.2-916.1,traffic
2024-04-7-4,1,99.97178933549067,2024-04-7-4,
2021-04-8-5,1,99.97189910461327,2021-04-8-5,
2021-04-7-4(A)3,1,99.97200887373587,2021-04-7-4(A)3,
10-45(A-4),1,99.97211864285848,10-45,
18.2-308.1:4(A),1,99.97222841198108,18.2-308.1:4,weapons
18.2-308.2:5(D),1,99.97233818110368,18.2-308.2:5,weapons
113.3,1,99.97244795022628,113.3,
53.1-131,1,99.9725577193489,53.1-131,corrections_related
32.1-162.15,1,99.9726674884715,32.1-162.15,
32.1-162.15:1,1,99.9727772575941,32.1-162.15:1,
46.2-836,1,99.9728870267167,46.2-836,traffic
18.2-57.01,1,99.97299679583931,18.2-57.01,violent
14-102 B.3.A,1,99.97310656496191,14-102 B.3.A,
28-11,1,99.97321633408453,28-11,
2026-08-11 00:00:00,1,99.97332610320713,2026-08-11 00:00:00,
13-32,1,99.97343587232973,13-32,
13.186,1,99.97354564145233,13.186,
14.4,1,99.97365541057493,14.4,
"18.2-77(A,I)",1,99.97376517969754,18.2-77,
26-121,1,99.97387494882015,26-121,
21-57,1,99.97398471794276,21-57,
656.04,1,99.97409448706536,656.04,
"18.2-61(A, III)",1,99.97420425618796,18.2-61,sexual_offense
18.2-19/18.2-11,1,99.97431402531056,18.2-19,
6-5(A),1,99.97442379443316,6-5,
21-1,1,99.97453356355577,21-1,
23-41,1,99.97464333267838,23-41,
4.1-1100(C),1,99.97475310180099,4.1-1100,
23-11.2,1,99.97486287092359,23-11.2,
NOT GIVEN,1,99.97497264004619,NOT GIVEN,
18.2-23/18.2-65,1,99.97508240916879,18.2-23,
19.2-124,1,99.9751921782914,19.2-124,procedural_other
A.18.2-308.2,1,99.97530194741401,18.2-308.2,weapons
30-100-15,1,99.97541171653661,30-100-15,
17-13,1,99.97552148565921,17-13,
5-125.1,1,99.97563125478182,5-125.1,
5-12.1,1,99.97574102390442,5-12.1,
14.2-65(E),1,99.97585079302702,14.2-65,
18.2-147.2,1,99.97596056214964,18.2-147.2,property
19.2-.05,1,99.97607033127224,19.2-.05,procedural_other
19.2-36,1,99.97618010039484,19.2-36,procedural_other
18..2-456(5),1,99.97628986951744,18..2-456,
7-148/46.2-888,1,99.97639963864005,7-148,
4VAC15-240-81,1,99.97650940776265,4VAC15-240-81,
58.1-2268,1,99.97661917688525,58.1-2268,
7-148/46.2-862,1,99.97672894600787,7-148,
7.148,1,99.97683871513047,7.148,
18.2-195(4),1,99.97694848425307,18.2-195,fraud_financial
18.2-370(A)(4),1,99.97705825337567,18.2-370,juvenile_family
A.18.2-117,1,99.97716802249828,18.2-117,property
2026-03-03 00:00:00,1,99.97727779162088,2026-03-03 00:00:00,
1B.46.2-301,1,99.9773875607435,1B.46.2-301,
8.2-26,1,99.9774973298661,8.2-26,
29-10 (1),1,99.9776070989887,29-10,
B46.2-301,1,99.9777168681113,B46.2-301,
21-1/46.2-349,1,99.9778266372339,21-1,
3.2-6503 A6,1,99.9779364063565,3.2-6503 A6,animal_cruelty
21-1/46.2-1081,1,99.97804617547912,21-1,
21-/46.2-341.21,1,99.97815594460172,21-,
A.49CFR391.43,1,99.97826571372433,49CFR391.43,
46.2-341.7(B),1,99.97837548284693,46.2-341.7,traffic
21-1/49CFR391,1,99.97848525196953,21-1,
18.2-248.03(A),1,99.97859502109213,18.2-248.03,drug
40.1-103(A),1,99.97870479021473,40.1-103,child_abuse
46.2-893,1,99.97881455933735,46.2-893,traffic
9.2-902,1,99.97892432845995,9.2-902,
10/2-306,1,99.97903409758256,10,
999999999,1,99.97914386670516,999999999,
11.1  8-128,1,99.97925363582776,11.1  8-128,
54.1-111(A)(1),1,99.97936340495036,54.1-111,drug
(E)18.2-460,1,99.97947317407298,(E)18.2-460,
26-2,1,99.97958294319558,26-2,
18.22,1,99.97969271231818,18.22,
12-117,1,99.97980248144079,12-117,
2026-05-20 00:00:00,1,99.97991225056339,2026-05-20 00:00:00,
18.2-10,1,99.98002201968599,18.2-10,
18.2-308.4 (C),1,99.98013178880859,18.2-308.4,weapons
18.2-817,1,99.98024155793121,18.2-817,
26-41,1,99.98035132705381,26-41,
75-28B,1,99.98046109617641,75-28B,
C18.2-456,1,99.98057086529901,C18.2-456,
4.1-314,1,99.98068063442162,4.1-314,
C18.2-266,1,99.98079040354422,C18.2-266,
53.1-210,1,99.98090017266684,53.1-210,corrections_related
18.20-323.1,1,99.98100994178944,18.20-323.1,
B. 2-1110,1,99.98111971091204,2-1110,
24-32,1,99.98122948003464,24-32,
40-16.1,1,99.98133924915724,40-16.1,
2026-10-02 00:00:00,1,99.98144901827985,2026-10-02 00:00:00,
18.2-160,1,99.98155878740246,18.2-160,property
46. 2-816,1,99.98166855652507,46. 2-816,
18.2-45,1,99.98177832564767,18.2-45,violent
18.2-,1,99.98188809477027,18.2-,
18.2-156,1,99.98199786389287,18.2-156,property
15.2-1113,1,99.98210763301547,15.2-1113,
142.101,1,99.98221740213808,142.101,
2002-05-7-2,1,99.98232717126069,2002-05-7-2,
46.2-301.1E,1,99.9824369403833,46.2-301.1E,traffic
18.2-248(A),1,99.9825467095059,18.2-248,drug
30-9,1,99.9826564786285,30-9,
58.1-1816,1,99.9827662477511,58.1-1816,
78-5,1,99.9828760168737,78-5,
18.2-456.A.5,1,99.98298578599632,18.2-456.A.5,obstruction_justice
10.1-1007,1,99.98309555511892,10.1-1007,
A.46.2-871,1,99.98320532424152,46.2-871,traffic
4-31(A),1,99.98331509336413,4-31,
66-56(C)(3),1,99.98342486248673,66-56,
22-295,1,99.98353463160933,22-295,
40.1-7.3 (B) 1,1,99.98364440073195,40.1-7.3 (B) 1,
28.2-708,1,99.98375416985455,28.2-708,
16-6-41,1,99.98386393897715,16-6-41,
58-163,1,99.98397370809975,58-163,
38-36,1,99.98408347722236,38-36,
192-152.4:1,1,99.98419324634496,192-152.4:1,
15-1 APPENDIX B,1,99.98430301546756,15-1 APPENDIX B,
5.5-17,1,99.98441278459018,5.5-17,
46.2-1121,1,99.98452255371278,46.2-1121,traffic
18.-456,1,99.98463232283538,18.-456,
38-31,1,99.98474209195798,38-31,
18.2-347.1:1,1,99.98485186108059,18.2-347.1:1,
18.2-47A,1,99.98496163020319,18.2-47A,violent
13-344,1,99.9850713993258,13-344,
22-146,1,99.9851811684484,22-146,
PCC 2-26,1,99.98529093757101,PCC 2-26,
78-344(B),1,99.98540070669361,78-344,
29.1-521(6),1,99.98551047581621,29.1-521,
10-319,1,99.98562024493881,10-319,
29.1-521.1,1,99.98573001406143,29.1-521.1,
18.2-326,1,99.98583978318403,18.2-326,
18.2-272(A)(III,1,99.98594955230664,18.2-272(A)(III,dui_traffic_criminal
78.2-6-14,1,99.98605932142924,78.2-6-14,
28.2-702,1,99.98616909055184,28.2-702,
28.2-705,1,99.98627885967444,28.2-705,
4VAC-20-140-25,1,99.98638862879704,4VAC-20-140-25,
4VAC20-700-20,1,99.98649839791966,4VAC20-700-20,
18.2-61 A (III),1,99.98660816704226,18.2-61 A,sexual_offense
54.111(A1),1,99.98671793616487,54.111,drug
4-304,1,99.98682770528747,4-304,
19.2-303:3,1,99.98693747441007,19.2-303:3,procedural_other
46-5,1,99.98704724353267,46-5,
9-22.5,1,99.98715701265529,9-22.5,
29.1-408,1,99.98726678177789,29.1-408,
4VAC15-40-281,1,99.98737655090049,4VAC15-40-281,
63.2-1218,1,99.9874863200231,63.2-1218,
3.2-6503 (A3),1,99.9875960891457,3.2-6503,animal_cruelty
4VAC15-40-60,1,99.9877058582683,4VAC15-40-60,
49CFR392.4,1,99.98781562739092,49CFR392.4,
13-31,1,99.98792539651352,13-31,
18.2-71,1,99.98803516563612,18.2-71,
46-2-1158,1,99.98814493475872,46-2-1158,
74-250,1,99.98825470388132,74-250,
74.4-46.2,1,99.98836447300393,74.4-46.2,
2026-10-17 00:00:00,1,99.98847424212653,2026-10-17 00:00:00,
