CodeSection,count,coverage_pct
13-254/46.2-301,1,99.96432503515356
18.2-67.5(C),1,99.96443480427617
86-11,1,99.96454457339877
18.2-111/104,1,99.96465434252137
46.2-857,1,99.96476411164397
14.5(6),1,99.96487388076659
18.2-355(4),1,99.96498364988919
18.2-67.3(1),1,99.9650934190118
18.2-382,1,99.9652031881344
19.2-306.1,1,99.965312957257
Z.18.2-89,1,99.9654227263796
2026-04-08 00:00:00,1,99.96553249550222
18.2-456.5,1,99.96564226462482
18.2-186.3(A)(2,1,99.96575203374742
78-158,1,99.96586180287002
16.2-253.3,1,99.96597157199263
6.1-8,1,99.96608134111523
18.2-22/32,1,99.96619111023783
22-8,1,99.96630087936045
18.2-232.1,1,99.96641064848305
29-36,1,99.96652041760565
18.2-108.01(B),1,99.96663018672825
18.2-108(B),1,99.96673995585085
29-41,1,99.96684972497346
6.1-50,1,99.96695949409607
16-1.1,1,99.96706926321868
25-156,1,99.96717903234128
21-85,1,99.96728880146388
23.8,1,99.96739857058648
29.1-554.1,1,99.96750833970908
165-502.04,1,99.9676181088317
18.2-374.3(C0,1,99.9677278779543
18.2-889,1,99.9678376470769
78-342,1,99.96794741619951
9.2-62,1,99.96805718532211
19.2-163,1,99.96816695444471
79-2,1,99.96827672356731
21-2,1,99.96838649268993
70.03,1,99.96849626181253
4.1-316,1,99.96860603093513
18.2-429(B),1,99.96871580005774
4-56,1,99.96882556918034
19.2.303.3,1,99.96893533830294
16.2-61,1,99.96904510742556
31424,1,99.96915487654816
14-50,1,99.96926464567076
4.1-1100(B),1,99.96937441479336
2026-02-07 00:00:00,1,99.96948418391597
46.2-1209,1,99.96959395303857
49CFR393.1,1,99.96970372216119
15-101,1,99.96981349128379
61823,1,99.96992326040639
46.2-1039,1,99.97003302952899
46.2-391D(3),1,99.9701427986516
18.2-375,1,99.9702525677742
15-4,1,99.9703623368968
4-61,1,99.97047210601941
18.2-260,1,99.97058187514202
6-63,1,99.97069164426462
18.2-340.37,1,99.97080141338722
4-39,1,99.97091118250982
46.2-724,1,99.97102095163243
311.2.1,1,99.97113072075504
311.2.2,1,99.97124048987764
311.3,1,99.97135025900025
S-79,1,99.97146002812285
418.2-456,1,99.97156979724545
46.2-916.1,1,99.97167956636805
2024-04-7-4,1,99.97178933549067
2021-04-8-5,1,99.97189910461327
2021-04-7-4(A)3,1,99.97200887373587
10-45(A-4),1,99.97211864285848
18.2-308.1:4(A),1,99.97222841198108
18.2-308.2:5(D),1,99.97233818110368
113.3,1,99.97244795022628
53.1-131,1,99.9725577193489
32.1-162.15,1,99.9726674884715
32.1-162.15:1,1,99.9727772575941
46.2-836,1,99.9728870267167
18.2-57.01,1,99.97299679583931
14-102 B.3.A,1,99.97310656496191
28-11,1,99.97321633408453
2026-08-11 00:00:00,1,99.97332610320713
13-32,1,99.97343587232973
13.186,1,99.97354564145233
14.4,1,99.97365541057493
"18.2-77(A,I)",1,99.97376517969754
26-121,1,99.97387494882015
21-57,1,99.97398471794276
656.04,1,99.97409448706536
"18.2-61(A, III)",1,99.97420425618796
18.2-19/18.2-11,1,99.97431402531056
6-5(A),1,99.97442379443316
21-1,1,99.97453356355577
23-41,1,99.97464333267838
4.1-1100(C),1,99.97475310180099
23-11.2,1,99.97486287092359
NOT GIVEN,1,99.97497264004619
18.2-23/18.2-65,1,99.97508240916879
19.2-124,1,99.9751921782914
A.18.2-308.2,1,99.97530194741401
30-100-15,1,99.97541171653661
17-13,1,99.97552148565921
5-125.1,1,99.97563125478182
5-12.1,1,99.97574102390442
14.2-65(E),1,99.97585079302702
18.2-147.2,1,99.97596056214964
19.2-.05,1,99.97607033127224
19.2-36,1,99.97618010039484
18..2-456(5),1,99.97628986951744
7-148/46.2-888,1,99.97639963864005
4VAC15-240-81,1,99.97650940776265
58.1-2268,1,99.97661917688525
7-148/46.2-862,1,99.97672894600787
7.148,1,99.97683871513047
18.2-195(4),1,99.97694848425307
18.2-370(A)(4),1,99.97705825337567
A.18.2-117,1,99.97716802249828
2026-03-03 00:00:00,1,99.97727779162088
1B.46.2-301,1,99.9773875607435
8.2-26,1,99.9774973298661
29-10 (1),1,99.9776070989887
B46.2-301,1,99.9777168681113
21-1/46.2-349,1,99.9778266372339
3.2-6503 A6,1,99.9779364063565
21-1/46.2-1081,1,99.97804617547912
21-/46.2-341.21,1,99.97815594460172
A.49CFR391.43,1,99.97826571372433
46.2-341.7(B),1,99.97837548284693
21-1/49CFR391,1,99.97848525196953
18.2-248.03(A),1,99.97859502109213
40.1-103(A),1,99.97870479021473
46.2-893,1,99.97881455933735
9.2-902,1,99.97892432845995
10/2-306,1,99.97903409758256
999999999,1,99.97914386670516
11.1  8-128,1,99.97925363582776
54.1-111(A)(1),1,99.97936340495036
(E)18.2-460,1,99.97947317407298
26-2,1,99.97958294319558
18.22,1,99.97969271231818
12-117,1,99.97980248144079
2026-05-20 00:00:00,1,99.97991225056339
18.2-10,1,99.98002201968599
18.2-308.4 (C),1,99.98013178880859
18.2-817,1,99.98024155793121
26-41,1,99.98035132705381
75-28B,1,99.98046109617641
C18.2-456,1,99.98057086529901
4.1-314,1,99.98068063442162
C18.2-266,1,99.98079040354422
53.1-210,1,99.98090017266684
18.20-323.1,1,99.98100994178944
B. 2-1110,1,99.98111971091204
24-32,1,99.98122948003464
40-16.1,1,99.98133924915724
2026-10-02 00:00:00,1,99.98144901827985
18.2-160,1,99.98155878740246
46. 2-816,1,99.98166855652507
18.2-45,1,99.98177832564767
18.2-,1,99.98188809477027
18.2-156,1,99.98199786389287
15.2-1113,1,99.98210763301547
142.101,1,99.98221740213808
2002-05-7-2,1,99.98232717126069
46.2-301.1E,1,99.9824369403833
18.2-248(A),1,99.9825467095059
30-9,1,99.9826564786285
58.1-1816,1,99.9827662477511
78-5,1,99.9828760168737
18.2-456.A.5,1,99.98298578599632
10.1-1007,1,99.98309555511892
A.46.2-871,1,99.98320532424152
4-31(A),1,99.98331509336413
66-56(C)(3),1,99.98342486248673
22-295,1,99.98353463160933
40.1-7.3 (B) 1,1,99.98364440073195
28.2-708,1,99.98375416985455
16-6-41,1,99.98386393897715
58-163,1,99.98397370809975
38-36,1,99.98408347722236
192-152.4:1,1,99.98419324634496
15-1 APPENDIX B,1,99.98430301546756
5.5-17,1,99.98441278459018
46.2-1121,1,99.98452255371278
18.-456,1,99.98463232283538
38-31,1,99.98474209195798
18.2-347.1:1,1,99.98485186108059
18.2-47A,1,99.98496163020319
13-344,1,99.9850713993258
22-146,1,99.9851811684484
PCC 2-26,1,99.98529093757101
78-344(B),1,99.98540070669361
29.1-521(6),1,99.98551047581621
10-319,1,99.98562024493881
29.1-521.1,1,99.98573001406143
18.2-326,1,99.98583978318403
18.2-272(A)(III,1,99.98594955230664
78.2-6-14,1,99.98605932142924
28.2-702,1,99.98616909055184
28.2-705,1,99.98627885967444
4VAC-20-140-25,1,99.98638862879704
4VAC20-700-20,1,99.98649839791966
18.2-61 A (III),1,99.98660816704226
54.111(A1),1,99.98671793616487
4-304,1,99.98682770528747
19.2-303:3,1,99.98693747441007
46-5,1,99.98704724353267
9-22.5,1,99.98715701265529
29.1-408,1,99.98726678177789
4VAC15-40-281,1,99.98737655090049
63.2-1218,1,99.9874863200231
3.2-6503 (A3),1,99.9875960891457
4VAC15-40-60,1,99.9877058582683
49CFR392.4,1,99.98781562739092
13-31,1,99.98792539651352
18.2-71,1,99.98803516563612
46-2-1158,1,99.98814493475872
74-250,1,99.98825470388132
74.4-46.2,1,99.98836447300393
2026-10-17 00:00:00,1,99.98847424212653
3.2-6521(A),1,99.98858401124915
3.2-6524(A),1,99.98869378037175
46.2-182,1,99.98880354949435
13-26(18.2-119),1,99.98891331861695
B.46.2-391,1,99.98902308773955
4VAC20-720-80,1,99.98913285686216
54-156,1,99.98924262598477
1A.8.2-266,1,99.98935239510737
21.1/46.2-816,1,99.98946216422998
21-1/46.2-1078,1,99.98957193335258
21-1/46.2-1092,1,99.98968170247518
;21-1/46.2-875,1,99.98979147159778
16.1-3.1,1,99.9899012407204
46.2-613.1,1,99.990011009843
21-1/46.2-894,1,99.9901207789656
36-106(A),1,99.9902305480882
21-1/46.2-924,1,99.99034031721081
.46.2-862,1,99.99045008633341
18.2-456(E),1,99.99055985545601
21-/46.2-875,1,99.99066962457863
23-50.1,1,99.99077939370123
"18.2-456(A,3)",1,99.99088916282383
25-165,1,99.99099893194644
A.46.2-1078.1,1,99.99110870106904
4VAC-20-280-30,1,99.99121847019164
21-2/46.2-862,1,99.99132823931426
21-600,1,99.99143800843686
54-202,1,99.99154777755946
27-6,1,99.99165754668206
Z.18.2-67.2,1,99.99176731580467
25-85,1,99.99187708492727
21-1/46.2-848,1,99.99198685404988
"18.2-250(A,2)",1,99.99209662317249
21-1/46.2-921,1,99.99220639229509
21-1/46.2-1072,1,99.99231616141769
46.2-862 (I),1,99.99242593054029
\46.2-862,1,99.9925356996629
23-22/46.2-875,1,99.9926454687855
4VAC20-1090-30,1,99.99275523790811
28.2-241,1,99.99286500703072
28.2-712,1,99.99297477615332
19.2-20,1,99.99308454527592
/46.2-300,1,99.99319431439852
6.1.51,1,99.99330408352112
6.2-51,1,99.99341385264374
21-1/18.2-250.1,1,99.99352362176634
21-1/18.2-387,1,99.99363339088895
29.73.1,1,99.99374316001155
46.2-612(B),1,99.99385292913415
16.1-279,1,99.99396269825675
46.2-370,1,99.99407246737935
98.633,1,99.99418223650197
46.2-929,1,99.99429200562457
0A.46.2-862,1,99.99440177474717
C.46.2-864,1,99.99451154386978
3.2-6540 SEC/ P,1,99.99462131299238
3.2-6540 SEC P,1,99.99473108211498
19.2-58,1,99.9948408512376
19-334,1,99.9949506203602
"18.2-370(D,I)",1,99.9950603894828
"18.2-374.1(B,1)",1,99.9951701586054
18.2-250.3,1,99.995279927728
18.2-31(2),1,99.99538969685061
45-503,1,99.99549946597323
18.2-53.1;  32,1,99.99560923509583
46-184,1,99.99571900421843
780123N,1,99.99582877334103
33-6,1,99.99593854246363
6-33,1,99.99604831158624
18.2-195 (2),1,99.99615808070884
46.2-818.1,1,99.99626784983145
28.12,1,99.99637761895406
46.2-853 (26.8),1,99.99648738807666
18.2-355(I),1,99.99659715719926
18.2-356(II),1,99.99670692632186
418.2-104,1,99.99681669544447
41-80,1,99.99692646456708
18.2-371.1 (A),1,99.99703623368968
18.2-51.4(A),1,99.99714600281229
13-186,1,99.99725577193489
(26.8)46.2-1030,1,99.99736554105749
46.2-817 (A),1,99.99747531018009
"18.2-60(A,1)",1,99.99758507930271
46.2-360(1),1,99.99769484842531
46.2-1058,1,99.99780461754791
"18.2-67.3(A,2)",1,99.99791438667052
18.2-164(A),1,99.99802415579312
"18.2-137(B,1)",1,99.99813392491572
26-8 (46.2-357),1,99.99824369403832
53.1-203(%),1,99.99835346316094
46.2-1005,1,99.99846323228354
46.2-391D2AII,1,99.99857300140614
18.2-53-1,1,99.99868277052875
46.2-1542,1,99.99879253965135
26-23,1,99.99890230877395
24-184,1,99.99901207789657
18.250.1,1,99.99912184701917
14.2-646,1,99.99923161614177
18.2-308A (GG),1,99.99934138526437
53.1.-131.1,1,99.99945115438697
"16.1-292 (A,I)",1,99.99956092350958
13-1-29,1,99.9996706926322
2023-10-04 00:00:00,1,99.9997804617548
2002-10-04 00:00:00,1,99.9998902308774
9.1-149,1,100.0
